[ 2026-01-15 16:30:30,398 ] 54 datasets - INFO - PyTorch version 2.9.1 available.
[ 2026-01-15 16:45:33,469 ] 1331 LiteLLM - INFO - Wrapper: Completed Call, calling success_handler
[ 2026-01-15 16:45:33,472 ] 3476 LiteLLM - INFO - 
LiteLLM completion() model= gpt-4.1-nano; provider = openai
[ 2026-01-15 16:45:34,707 ] 1331 LiteLLM - INFO - Wrapper: Completed Call, calling success_handler
[ 2026-01-15 16:45:34,710 ] 3476 LiteLLM - INFO - 
LiteLLM completion() model= gpt-4.1-nano; provider = openai
[ 2026-01-15 16:45:35,810 ] 1331 LiteLLM - INFO - Wrapper: Completed Call, calling success_handler
[ 2026-01-15 16:45:35,813 ] 3476 LiteLLM - INFO - 
LiteLLM completion() model= gpt-4.1-nano; provider = openai
[ 2026-01-15 16:45:36,737 ] 1331 LiteLLM - INFO - Wrapper: Completed Call, calling success_handler
[ 2026-01-15 16:45:36,740 ] 3476 LiteLLM - INFO - 
LiteLLM completion() model= gpt-4.1-nano; provider = openai
[ 2026-01-15 16:45:37,803 ] 1331 LiteLLM - INFO - Wrapper: Completed Call, calling success_handler
[ 2026-01-15 16:45:37,806 ] 3476 LiteLLM - INFO - 
LiteLLM completion() model= gpt-4.1-nano; provider = openai
[ 2026-01-15 16:45:40,132 ] 1331 LiteLLM - INFO - Wrapper: Completed Call, calling success_handler
[ 2026-01-15 16:45:40,134 ] 3476 LiteLLM - INFO - 
LiteLLM completion() model= gpt-4.1-nano; provider = openai
[ 2026-01-15 16:45:41,223 ] 1331 LiteLLM - INFO - Wrapper: Completed Call, calling success_handler
[ 2026-01-15 16:45:41,226 ] 3476 LiteLLM - INFO - 
LiteLLM completion() model= gpt-4.1-nano; provider = openai
[ 2026-01-15 16:45:42,287 ] 1331 LiteLLM - INFO - Wrapper: Completed Call, calling success_handler
[ 2026-01-15 16:45:42,289 ] 3476 LiteLLM - INFO - 
LiteLLM completion() model= gpt-4.1-nano; provider = openai
[ 2026-01-15 16:45:43,144 ] 1331 LiteLLM - INFO - Wrapper: Completed Call, calling success_handler
[ 2026-01-15 16:45:43,148 ] 3476 LiteLLM - INFO - 
LiteLLM completion() model= gpt-4.1-nano; provider = openai
[ 2026-01-15 16:45:44,027 ] 1331 LiteLLM - INFO - Wrapper: Completed Call, calling success_handler
[ 2026-01-15 16:45:44,030 ] 3476 LiteLLM - INFO - 
LiteLLM completion() model= gpt-4.1-nano; provider = openai
[ 2026-01-15 16:45:44,892 ] 1331 LiteLLM - INFO - Wrapper: Completed Call, calling success_handler
[ 2026-01-15 16:45:44,895 ] 3476 LiteLLM - INFO - 
LiteLLM completion() model= gpt-4.1-nano; provider = openai
[ 2026-01-15 16:45:45,625 ] 1331 LiteLLM - INFO - Wrapper: Completed Call, calling success_handler
[ 2026-01-15 16:45:45,627 ] 3476 LiteLLM - INFO - 
LiteLLM completion() model= gpt-4.1-nano; provider = openai
[ 2026-01-15 16:45:46,359 ] 1331 LiteLLM - INFO - Wrapper: Completed Call, calling success_handler
[ 2026-01-15 16:45:46,362 ] 3476 LiteLLM - INFO - 
LiteLLM completion() model= gpt-4.1-nano; provider = openai
[ 2026-01-15 16:45:47,055 ] 1331 LiteLLM - INFO - Wrapper: Completed Call, calling success_handler
[ 2026-01-15 16:45:47,058 ] 3476 LiteLLM - INFO - 
LiteLLM completion() model= gpt-4.1-nano; provider = openai
[ 2026-01-15 16:45:48,279 ] 1331 LiteLLM - INFO - Wrapper: Completed Call, calling success_handler
[ 2026-01-15 16:45:48,282 ] 3476 LiteLLM - INFO - 
LiteLLM completion() model= gpt-4.1-nano; provider = openai
[ 2026-01-15 16:45:48,995 ] 1331 LiteLLM - INFO - Wrapper: Completed Call, calling success_handler
[ 2026-01-15 16:45:48,997 ] 3476 LiteLLM - INFO - 
LiteLLM completion() model= gpt-4.1-nano; provider = openai
[ 2026-01-15 16:45:50,109 ] 1331 LiteLLM - INFO - Wrapper: Completed Call, calling success_handler
[ 2026-01-15 16:45:50,112 ] 3476 LiteLLM - INFO - 
LiteLLM completion() model= gpt-4.1-nano; provider = openai
[ 2026-01-15 16:45:50,825 ] 1331 LiteLLM - INFO - Wrapper: Completed Call, calling success_handler
[ 2026-01-15 16:45:50,833 ] 156 qa_and_report_generation.responses_postprocessing - INFO - Step 3: Processed 82 metrics. Final output: runs\Adani ESG Factbook_20260115_163303\consolidated_records.json
[ 2026-01-15 16:45:50,834 ] 53 qa_and_report_generation.report_generation_pipeline - INFO - >>> Stage 3: Report Formatting <<<
[ 2026-01-15 16:45:50,835 ] 151 qa_and_report_generation.report_formatting - INFO - Loading consolidated records and question mapping...
[ 2026-01-15 16:45:51,634 ] 98 qa_and_report_generation.report_formatting - INFO - Word report generated: runs\Adani ESG Factbook_20260115_163303\ESG_Audit_Document.docx
[ 2026-01-15 16:45:51,725 ] 131 qa_and_report_generation.report_formatting - INFO - Excel report generated: runs\Adani ESG Factbook_20260115_163303\ESG_Disclosures.xlsx
[ 2026-01-15 16:45:51,725 ] 159 qa_and_report_generation.report_formatting - INFO - >>> Reporting pipeline execution successful <<<
[ 2026-01-15 16:45:51,725 ] 61 qa_and_report_generation.report_generation_pipeline - INFO - \u2705 Pipeline successful for Adani ESG Factbook_20260115_163303
[ 2026-01-15 16:48:18,174 ] 48 retrieval_and_postprocessing.retrieval_functions - INFO - Connected to collection 'brsr_audit_collection' with 120 records.
[ 2026-01-15 16:48:18,175 ] 38 retrieval_and_postprocessing.retrieval_full_pipeline - INFO - Advanced Engine initialized with YAML configuration.
[ 2026-01-15 16:48:18,178 ] 3476 LiteLLM - INFO - 
LiteLLM completion() model= gpt-5-nano; provider = openai
[ 2026-01-15 16:48:26,310 ] 1331 LiteLLM - INFO - Wrapper: Completed Call, calling success_handler
[ 2026-01-15 16:48:26,312 ] 63 retrieval_and_postprocessing.retrieval_full_pipeline - INFO - Query Processed: Which Business Responsibility and Sustainability Report (BRSR) edition and version is currently in scope under National Guidelines for Responsible Business Conduct (NGRBC) alignment?
[ 2026-01-15 16:48:27,164 ] 3476 LiteLLM - INFO - 
LiteLLM completion() model= gpt-4.1-mini; provider = openai
[ 2026-01-15 16:48:28,194 ] 1331 LiteLLM - INFO - Wrapper: Completed Call, calling success_handler
